product_id,customer_id,date,value
41,5652,7/13/2019,1529.31
5,5652,4/22/2018,1802.31
32,5652,11/7/2019,1823.58
9,5653,8/10/2018,609.31
39,5653,3/31/2019,1395.18
3,5653,4/18/2020,327
18,5653,7/5/2018,1007.24
27,5653,8/25/2018,575.36
50,5653,4/25/2018,1585.42
41,5654,3/21/2018,1014.07
7,5654,6/3/2018,194.11
9,5654,2/5/2021,2354.13
9,5654,4/28/2019,2412.78
10,5654,6/24/2020,627.26
41,5654,12/13/2018,62.39
35,5654,2/26/2020,422.63
24,5654,7/17/2020,465.25
28,5654,1/18/2019,158.18
29,5654,12/22/2018,1017.34
23,5655,10/15/2020,2186.89
38,5655,11/12/2020,720.42
13,5655,5/19/2019,1605.56
7,5655,6/28/2020,1338.17
35,5655,11/20/2018,2130.57
15,5655,10/6/2019,328.89
4,5655,12/25/2020,2289.78
21,5655,1/28/2020,581.05
3,5655,1/30/2019,2439.75
19,5655,4/17/2018,2096.7
21,5655,6/6/2020,1591.51
9,5655,5/16/2020,1936.2
28,5655,8/7/2019,105.25
16,5655,7/6/2019,1656.17
50,5655,1/9/2020,62.25
36,5656,6/4/2020,374.25
11,5656,5/27/2019,930.86
45,5656,7/26/2018,1645.14
46,5656,1/19/2021,1628.39
33,5656,9/28/2020,2138.82
15,5656,3/23/2020,2345.92
5,5656,10/16/2020,1914.91
42,5656,9/20/2019,1496.93
6,5656,9/7/2020,141.29
9,5656,9/19/2020,1847.41
38,5656,4/14/2020,952.72
6,5656,9/8/2018,1937.61
43,5656,3/17/2020,697.92
27,5656,8/22/2020,330.07
21,5656,11/2/2020,191.34
9,5656,9/15/2019,2309.95
7,5656,2/9/2021,642.83
45,5656,9/8/2019,1140.73
50,5656,8/5/2018,418.45
14,5656,10/16/2020,1778.48
8,5656,9/29/2020,538.75
46,5656,3/3/2020,1922.87
1,5657,5/21/2019,2216.96
42,5657,2/26/2018,477.95
32,5657,1/8/2020,498.91
5,5657,10/8/2020,2408.72
4,5657,4/26/2019,626.05
49,5657,6/15/2018,1350
16,5657,8/15/2019,2343.92
30,5657,7/1/2020,289.99
38,5657,2/27/2018,2042.97
49,5657,2/5/2021,1954.21
28,5657,1/13/2019,587.57
42,5657,5/28/2019,398.24
49,5657,9/3/2020,338.49
17,5657,2/1/2019,2088.75
27,5658,6/22/2018,1794.02
40,5658,2/25/2020,866.62
10,5658,1/8/2018,981.28
5,5658,1/6/2020,958.69
28,5658,6/27/2018,867.72
36,5658,2/21/2018,866.26
48,5658,1/16/2021,2119.66
7,5658,1/4/2019,1755.03
9,5658,1/2/2020,2054.23
41,5658,12/21/2019,814.81
24,5658,6/22/2019,698.42
34,5658,4/12/2018,1675.16
18,5658,1/24/2020,2382.8
33,5658,1/9/2021,2401
36,5658,1/13/2019,2321.98
39,5658,5/2/2020,88.59
33,5658,5/1/2018,1475.8
31,5658,4/20/2018,813.52
44,5658,5/25/2019,492.49
48,5659,1/7/2019,1157.41
7,5659,4/24/2020,1541
19,5659,1/8/2018,1332.72
44,5659,12/20/2019,881.78
38,5659,6/23/2020,1996.69
41,5659,9/28/2020,1452.72
41,5659,3/28/2020,883.46
37,5659,4/2/2019,2466.13
11,5659,7/23/2020,2207.76
49,5659,9/1/2019,1294.29
40,5660,1/24/2021,502.83
30,5660,11/29/2019,2367.74
28,5660,4/22/2019,2210.24
39,5660,9/11/2019,1333.15
5,5660,2/23/2019,2469.28
43,5660,3/15/2018,1951.71
47,5660,10/15/2019,1183.67
32,5660,6/18/2019,2081.3
31,5661,8/1/2019,181.91
49,5661,1/28/2020,1341.25
38,5661,2/8/2021,428.28
30,5661,5/27/2019,872.74
7,5661,7/18/2018,1764.17
43,5661,1/27/2019,413.07
40,5661,9/21/2018,1403.27
17,5661,3/20/2019,727.78
21,5661,12/11/2020,2452.54
22,5661,5/15/2020,1547.22
22,5661,12/21/2018,934.13
38,5661,7/14/2019,1753.86
6,5661,5/29/2018,1621.02
13,5661,10/14/2020,1104.37
35,5661,6/15/2018,78.47
8,5661,9/20/2018,1351.78
28,5662,12/30/2019,801.13
7,5662,4/2/2020,1633.08
42,5662,1/4/2018,2040.96
17,5662,3/12/2018,1356.66
48,5662,9/12/2019,1201.37
6,5662,9/20/2020,1706.91
4,5662,5/11/2018,1413.22
13,5662,5/19/2018,1054.6
14,5662,1/28/2019,1300.49
10,5662,2/27/2018,1475.08
22,5662,1/7/2021,1089.43
30,5662,2/10/2021,324.29
44,5662,2/25/2020,834.08
10,5662,9/19/2020,2121.64
13,5662,8/24/2019,1811.77
7,5662,11/15/2019,2157.28
12,5662,4/4/2019,989.41
7,5662,8/7/2018,538.41
32,5662,8/6/2018,1543.35
30,5663,12/20/2019,1281.96
11,5663,2/6/2020,1504.44
15,5663,8/31/2019,861.03
38,5663,12/31/2018,1537.96
17,5663,1/3/2019,2247.63
5,5663,9/29/2020,1468.16
16,5663,4/19/2019,2095.93
20,5663,9/28/2018,612.43
5,5663,5/16/2020,513.68
28,5663,8/2/2020,1590.47
15,5663,11/4/2018,1827.02
11,5664,12/20/2019,674.47
1,5664,9/12/2019,240.21
3,5664,9/23/2019,1914.99
19,5664,9/12/2019,2378.01
24,5664,10/3/2018,1324.73
5,5664,9/28/2020,954.49
40,5664,11/18/2018,1221.26
39,5664,3/24/2020,1884.48
35,5664,4/21/2020,997.27
40,5664,7/26/2018,166.54
27,5664,5/7/2020,318.09
34,5664,9/9/2020,1297.36
20,5665,6/14/2020,1731.04
15,5665,1/27/2020,1986.34
31,5665,11/17/2020,1340.71
41,5665,9/2/2018,1709
24,5665,12/9/2020,2218.64
48,5665,9/27/2020,1355.15
34,5665,9/16/2018,1506.04
18,5665,11/9/2018,1272.12
33,5665,4/17/2019,78.65
49,5665,12/13/2019,1056.61
19,5665,10/22/2018,1593.15
25,5665,1/16/2020,2081.71
15,5665,9/11/2019,261.19
2,5665,11/4/2020,969.9
21,5665,1/19/2019,2208.34
34,5665,9/1/2020,47.63
2,5665,3/12/2018,2151.45
28,5665,3/12/2019,183.62
18,5665,3/14/2020,1230.23
45,5665,12/5/2020,1500.62
30,5665,12/12/2018,300.62
19,5665,3/8/2018,369
17,5666,3/1/2020,2441.82
17,5666,2/16/2018,2328.54
47,5666,1/9/2021,974.61
18,5666,1/29/2019,2108.3
38,5666,3/22/2018,2195.14
10,5666,7/30/2019,1059.76
21,5666,11/21/2019,2495.77
1,5666,4/7/2020,1880.75
15,5666,8/19/2019,2082.87
36,5666,3/1/2019,2473.44
15,5666,12/18/2019,2441.12
41,5666,3/13/2018,677.83
20,5666,5/26/2019,1791.3
41,5666,5/9/2019,2167.88
50,5666,12/22/2019,944.58
21,5667,2/11/2021,1082.32
40,5667,1/18/2018,2248.36
10,5667,9/27/2019,42.02
11,5667,9/15/2019,2352.78
18,5667,6/6/2020,782.26
43,5667,12/11/2018,1815.06
24,5667,8/16/2018,2205.99
44,5667,2/1/2021,332.27
46,5667,9/22/2020,1546.05
22,5667,8/26/2019,1306.74
5,5667,12/1/2018,1499.98
36,5667,6/7/2019,1557.34
21,5667,5/6/2020,1231.31
19,5667,4/22/2018,87.21
37,5668,9/28/2018,361.76
7,5668,2/1/2021,2288.08
39,5668,3/4/2018,790.3
50,5668,7/24/2020,1003.04
29,5668,3/14/2020,262.77
30,5668,3/31/2020,1018.68
14,5668,7/18/2019,1727.05
29,5668,10/28/2019,1772.08
2,5668,10/15/2020,390.11
28,5668,2/16/2018,2370.72
22,5669,7/27/2018,2241.14
48,5669,2/9/2019,98.91
42,5669,2/8/2018,966.03
26,5669,6/7/2018,779.91
3,5669,3/26/2020,184.66
17,5669,12/30/2019,1471.27
22,5669,6/16/2020,1179.4
22,5669,2/21/2018,1682.66
48,5669,2/7/2020,909.97
14,5669,9/12/2018,917.47
40,5669,12/22/2018,980.05
14,5669,8/2/2018,947.71
50,5669,1/31/2021,1355.97
37,5670,5/11/2018,1611.79
35,5670,5/16/2018,266.22
46,5670,11/3/2020,222.51
12,5670,8/12/2019,1105.53
41,5670,4/17/2018,1690.77
13,5670,5/18/2020,1638.63
48,5670,5/13/2019,1594.2
18,5670,6/21/2020,887.79
38,5670,1/24/2018,44.13
8,5670,8/7/2019,1132.89
25,5670,4/11/2019,1871.8
23,5670,2/4/2021,2181.61
19,5670,4/8/2018,1361.59
24,5671,5/12/2020,2220.96
22,5671,5/22/2020,823.71
28,5671,3/19/2019,1792.66
47,5671,10/20/2020,917.05
29,5671,12/21/2020,119.85
9,5671,7/10/2020,706.64
37,5671,8/19/2019,675.79
6,5671,1/5/2018,498.39
44,5671,11/6/2019,227.29
14,5671,11/18/2018,1278.3
3,5672,11/17/2019,2278.12
42,5672,9/30/2019,504.07
28,5672,8/4/2020,192.15
33,5672,10/22/2019,1121.44
39,5672,5/27/2019,206.93
46,5672,6/29/2018,2357.88
16,5672,3/15/2019,1690.11
34,5672,3/17/2020,1999.09
2,5672,2/4/2018,763.08
34,5672,4/27/2018,922.6
1,5672,10/12/2018,2162.68
13,5672,3/23/2018,2395.97
34,5672,9/2/2019,1886.58
49,5672,2/8/2021,68.21
18,5672,1/12/2020,1755.34
26,5672,10/26/2018,916.24
31,5672,5/15/2018,388.14
13,5672,10/10/2019,400
49,5672,9/1/2020,711.6
14,5673,8/28/2020,853.86
29,5673,11/23/2019,871.58
5,5673,6/17/2018,1534.15
36,5673,11/20/2018,281.77
50,5673,8/28/2018,721.24
4,5673,4/24/2020,109.97
31,5673,1/25/2021,2429.64
21,5673,7/26/2018,125.64
19,5673,2/14/2020,1802.06
1,5673,3/26/2020,2432.57
19,5673,1/20/2018,377.36
30,5673,6/21/2019,1646.48
25,5673,12/11/2018,261.32
38,5673,8/4/2018,731.91
42,5673,6/23/2019,463.82
33,5673,10/24/2020,818.61
50,5674,9/22/2020,1432.76
25,5674,10/14/2019,1952.6
2,5674,12/27/2019,1872.26
24,5674,11/7/2020,2081.94
22,5674,5/29/2020,1652.53
9,5674,6/24/2018,2464.77
40,5674,5/23/2020,1463.57
7,5674,1/17/2019,63.41
12,5674,3/13/2020,509.87
24,5674,2/21/2020,456.81
13,5674,4/1/2018,912.34
6,5674,9/10/2018,2288.68
33,5674,6/29/2020,884.21
16,5675,9/2/2020,839.27
17,5675,11/8/2018,1381.54
43,5675,5/15/2018,1709.55
1,5675,10/29/2018,2072.21
25,5675,11/28/2018,467.16
26,5675,11/20/2019,977.5
40,5675,1/5/2019,2239.35
45,5675,10/5/2019,1306.42
2,5676,10/1/2018,360.71
21,5676,9/12/2019,2044.06
10,5676,6/8/2018,841.79
41,5676,9/11/2020,707.69
25,5676,3/22/2018,1653.13
12,5676,12/14/2018,1922.44
34,5676,7/20/2020,1497.02
18,5676,3/18/2020,1040.31
47,5676,8/28/2019,1345.61
6,5676,11/3/2020,1144.15
31,5676,10/20/2019,644.59
33,5676,6/8/2020,1939.59
26,5676,7/15/2019,2280.21
34,5677,12/7/2019,221.25
42,5677,1/19/2020,1233.49
9,5677,1/26/2020,2034.45
46,5677,2/9/2019,900.26
46,5677,6/25/2019,162.16
31,5677,1/22/2019,1580.07
36,5677,10/10/2019,1848.47
10,5677,5/30/2019,1295.29
19,5677,10/12/2018,1691.1
36,5677,5/2/2020,1184.31
32,5677,9/26/2020,390.41
35,5677,9/5/2018,1511.88
49,5677,11/7/2018,1324.37
36,5677,7/16/2018,2224.63
35,5678,10/29/2018,1545.48
6,5678,9/26/2019,907.57
7,5678,6/19/2019,1865.33
21,5678,12/29/2020,1163.45
17,5678,11/29/2019,967.65
48,5678,10/5/2019,2028.25
17,5678,2/16/2020,263.95
43,5678,7/14/2018,627.22
40,5678,7/10/2020,684.99
31,5678,9/6/2019,171.81
7,5678,9/7/2018,1254.33
26,5678,7/30/2018,277.87
15,5678,6/27/2019,1372.84
17,5678,10/23/2019,2404.24
1,5678,6/13/2019,971.84
2,5678,11/18/2019,1371.91
30,5679,10/25/2019,1850.5
48,5679,12/22/2019,95.19
34,5679,1/29/2019,2226.38
14,5679,3/26/2018,1588.11
13,5679,9/5/2018,1827.05
32,5679,2/18/2019,1566.54
41,5679,3/9/2020,315.66
39,5679,1/16/2021,396.66
37,5679,1/22/2020,1004.87
7,5679,8/2/2018,272.25
16,5679,12/19/2020,966.07
49,5679,10/13/2020,443.41
21,5679,9/3/2020,1335.75
9,5679,7/4/2019,2485.43
21,5679,4/8/2018,1922.07
17,5679,10/6/2018,1811.94
24,5679,10/16/2019,2068.11
10,5679,1/5/2018,2424.16
23,5680,11/28/2019,1230.02
14,5680,4/5/2019,1819.92
50,5680,10/8/2019,2062.83
44,5680,9/6/2019,1761.89
44,5680,4/25/2019,2347.76
5,5680,12/18/2020,135.43
37,5680,10/11/2019,361.27
30,5680,8/12/2018,645.92
26,5680,2/1/2020,53.44
1,5680,1/22/2021,351.07
15,5680,2/7/2020,2198.87
50,5680,12/20/2019,2275.55
6,5680,4/20/2020,468.78
16,5680,8/26/2018,1198.75
37,5680,7/12/2019,1638.97
6,5680,8/24/2020,255.39
20,5680,4/18/2020,1335.89
50,5680,3/8/2018,1435.82
13,5680,4/9/2019,1528.72
47,5681,8/31/2019,764.91
31,5681,10/26/2018,1417.98
27,5681,9/3/2020,1190.07
17,5681,12/4/2019,673.55
29,5681,2/4/2018,124.8
28,5681,9/12/2018,888.98
18,5681,4/19/2018,1257.39
26,5681,3/29/2018,2239.89
20,5681,5/7/2018,1528.88
1,5681,3/17/2020,1926.66
40,5681,8/23/2020,1788.08
25,5681,4/24/2018,1347.34
1,5681,4/23/2020,1354.13
23,5682,9/5/2019,196.2
35,5682,9/15/2020,766.7
28,5682,7/28/2019,391.77
8,5682,12/4/2020,1531.51
8,5682,12/16/2018,1080.45
4,5682,4/6/2020,1094.64
20,5682,2/26/2020,1488.64
34,5682,7/22/2020,2194.82
30,5682,2/24/2018,1929.11
40,5682,8/31/2020,1881.72
5,5682,12/18/2019,367.79
13,5682,9/24/2019,204.39
25,5683,3/19/2020,1184
22,5683,3/20/2018,2065.95
31,5683,3/13/2020,619.78
2,5683,6/18/2018,169.5
4,5683,3/1/2019,643.03
27,5683,2/3/2021,1357.08
49,5683,4/12/2020,723.4
18,5683,11/9/2019,1743.82
43,5683,7/3/2020,2089.26
5,5683,10/31/2020,1982.34
50,5683,11/5/2020,2260.65
33,5683,1/7/2021,2271.14
4,5683,12/21/2018,932.29
44,5683,4/12/2019,1567.6
48,5683,9/3/2018,1620.31
7,5684,4/7/2018,1532.56
30,5684,9/2/2020,2059.21
17,5684,6/28/2018,2487.12
6,5684,8/18/2020,559.73
36,5684,4/19/2020,2401.46
19,5684,5/23/2019,1635.32
34,5684,12/27/2020,1753.56
12,5684,11/3/2019,1354.61
20,5684,9/29/2018,2311.58
8,5684,4/29/2019,127.05
20,5684,10/12/2019,901.59
45,5684,8/17/2019,2298.92
33,5684,3/8/2019,504.62
21,5685,5/12/2020,2065.57
20,5685,8/28/2018,1813.62
22,5685,8/30/2020,142.64
32,5685,6/6/2018,1050.34
29,5685,2/1/2021,805.04
48,5685,6/30/2018,1187.55
40,5685,6/21/2018,2485.59
48,5685,11/20/2020,2231.17
38,5685,1/27/2019,1719.89
19,5685,5/29/2020,2107.79
41,5685,10/25/2020,1074.59
1,5685,5/31/2018,252.24
37,5685,1/14/2018,1002.54
13,5685,5/16/2020,1893.93
7,5685,5/20/2018,1940.99
43,5685,3/27/2019,1260.63
25,5685,7/31/2020,1676.53
6,5685,8/26/2019,1480.98
38,5686,2/24/2018,110.6
38,5686,10/25/2020,55.1
21,5686,4/20/2018,723.1
25,5686,9/9/2020,637.52
37,5686,2/28/2018,1557.94
17,5686,11/29/2020,338.95
31,5686,10/30/2020,1680.94
1,5686,2/2/2020,384.15
27,5686,3/13/2020,135.57
7,5686,6/19/2018,1709.92
8,5686,7/29/2019,1105.84
36,5686,12/15/2020,1688.69
34,5686,2/25/2018,1085.99
24,5686,1/14/2020,495.85
44,5686,7/23/2018,2199.8
36,5686,11/1/2020,112.61
22,5687,12/20/2019,110.85
16,5687,3/10/2019,1698.16
12,5687,7/14/2019,404.97
37,5687,3/31/2018,2202.12
18,5687,5/24/2018,1191.08
43,5687,12/26/2020,2016.12
33,5687,8/23/2018,201.4
25,5687,10/7/2020,1149.98
41,5687,10/6/2019,1263.61
36,5687,4/27/2018,603.06
33,5687,8/12/2018,846.41
48,5687,1/19/2020,1960.53
2,5688,1/27/2021,661.23
16,5688,1/30/2021,2191.44
44,5688,11/19/2020,2451.32
43,5688,5/19/2018,1830.55
4,5688,8/24/2019,432.43
17,5688,8/21/2018,1416.31
9,5688,11/16/2019,426.52
1,5688,11/17/2020,1133.78
10,5688,6/15/2019,947.09
17,5688,3/9/2018,1404.01
43,5688,7/18/2020,300.3
48,5688,7/24/2020,1507.93
10,5688,11/26/2019,50.65
16,5689,5/6/2019,1477.64
43,5689,11/1/2020,85.99
46,5689,11/26/2019,474.85
45,5689,7/5/2019,52.66
42,5689,3/19/2020,1751.09
21,5689,4/6/2020,1408.61
39,5689,11/19/2020,130.92
27,5689,12/16/2018,824.93
26,5689,12/5/2020,570.47
25,5689,5/6/2020,1057.75
24,5689,11/15/2019,585.63
41,5689,10/4/2019,1682.69
27,5689,4/7/2018,126.75
48,5690,1/21/2021,845.62
23,5690,3/27/2018,2418.23
5,5690,3/9/2020,1829.61
33,5690,1/5/2021,2185.7
27,5690,5/25/2020,41.98
25,5690,10/3/2018,1062.14
35,5690,7/1/2020,355.02
18,5690,1/29/2019,1510.78
3,5690,1/31/2021,216.01
40,5690,7/31/2018,1812.07
32,5690,3/24/2019,1810.81
14,5690,6/13/2018,1894.43
45,5690,1/3/2018,2105.02
29,5690,5/19/2020,1056.31
22,5690,7/27/2020,2029.69
17,5690,11/19/2019,2061.07
26,5690,12/7/2018,2047.12
9,5690,4/28/2019,1751.79
9,5691,3/5/2020,57.04
43,5691,6/1/2019,1573.22
35,5691,4/9/2018,196.2
40,5691,4/24/2018,273.13
2,5691,9/10/2019,85.6
4,5691,9/13/2018,1955.68
8,5691,3/16/2019,626.3
13,5691,5/15/2019,1751.62
29,5691,1/25/2020,1378.85
9,5691,12/25/2019,1070.11
17,5691,10/17/2020,2429.66
39,5691,11/26/2020,1749.37
38,5691,12/20/2019,672.66
21,5691,9/25/2018,864.93
24,5691,7/29/2020,440.22
18,5692,2/15/2018,252.37
29,5692,4/24/2019,1875.63
11,5692,12/31/2019,758.53
1,5692,8/11/2020,1968.84
10,5692,2/24/2019,882.95
43,5692,8/16/2019,1789.54
36,5692,10/27/2018,636.9
31,5692,1/19/2018,2442.09
49,5692,9/6/2018,2474.33
10,5692,4/5/2019,1687.02
38,5692,3/11/2020,244.75
43,5692,4/14/2018,1678.97
8,5692,3/30/2020,2402.29
49,5692,3/25/2019,2047.35
12,5692,5/19/2020,2216.32
30,5693,9/3/2020,857.1
45,5693,1/16/2018,1417.5
13,5693,2/1/2019,2274.06
30,5693,5/23/2020,1887.78
47,5693,6/23/2020,577.91
14,5693,6/17/2020,1879.17
38,5693,10/24/2019,1346.95
6,5693,9/19/2020,786.11
4,5693,7/17/2020,1899.4
27,5693,1/2/2021,1621.09
32,5693,5/6/2018,1378.09
44,5693,4/26/2020,855.42
25,5693,5/24/2018,1974.55
23,5693,11/20/2019,1581.63
25,5693,1/8/2018,1925.58
13,5693,1/9/2018,1135.52
18,5693,7/20/2020,357.01
32,5694,3/5/2018,2200.6
16,5694,2/9/2020,1983.66
27,5694,8/3/2019,1979.52
47,5694,1/17/2020,394.28
31,5694,12/18/2020,487.56
27,5694,2/23/2018,1918.19
38,5694,1/8/2021,553.04
21,5694,4/22/2018,1469
26,5694,8/30/2018,1083.01
22,5694,10/12/2018,2364.02
7,5694,8/20/2020,251.98
48,5694,1/20/2020,559.33
27,5694,8/25/2019,844.51
21,5694,8/17/2019,601.61
42,5694,1/13/2020,139.59
5,5695,3/5/2020,2067.19
43,5695,12/27/2020,424.41
42,5695,12/19/2018,914.17
15,5695,2/7/2018,2033.51
35,5695,4/13/2020,1642.62
28,5695,8/11/2019,512.53
47,5695,2/1/2018,1435.08
45,5695,4/5/2019,2021.94
7,5695,6/11/2018,1526.1
4,5695,9/6/2020,407.77
19,5695,10/19/2020,1658.26
28,5695,7/25/2018,1118.12
7,5695,12/10/2020,463.92
35,5695,1/2/2020,260.77
1,5695,4/4/2020,397.64
31,5695,12/18/2020,1782.08
38,5695,9/17/2018,1762.98
2,5695,7/31/2020,73.27
43,5696,12/21/2018,1510.64
45,5696,9/23/2018,2373.77
45,5696,1/7/2021,223.11
27,5696,5/9/2019,486.62
31,5696,2/23/2020,2078.5
36,5696,9/18/2019,1876.72
10,5696,4/27/2019,814.65
22,5696,7/30/2020,336.63
47,5696,7/19/2019,2312.7
11,5696,2/1/2018,69.71
34,5696,6/18/2018,2156.96
42,5696,9/29/2018,2393.4
5,5696,1/30/2018,692.37
23,5696,11/18/2018,809.62
40,5696,5/12/2018,163.89
22,5696,12/29/2019,1310.72
7,5696,7/14/2019,535.79
25,5696,3/21/2018,260.92
14,5697,4/21/2020,1957.24
48,5697,11/12/2019,1724.96
31,5697,2/7/2021,369.55
15,5697,12/16/2018,2410.71
28,5697,9/17/2019,716.49
11,5697,12/13/2019,2186.79
42,5697,10/15/2019,165.19
35,5697,7/31/2018,73.38
50,5697,1/22/2018,839.28
34,5697,9/7/2018,1136.4
17,5697,5/7/2020,551.35
50,5697,12/21/2020,1870.32
28,5697,11/16/2018,2261.8
7,5697,1/27/2018,2259.5
2,5698,8/6/2018,2450.02
46,5698,1/6/2019,519.6
39,5698,1/1/2018,530.94
11,5698,6/19/2019,2083.04
50,5698,1/31/2021,1281.99
47,5698,3/25/2019,2076.84
47,5698,10/5/2019,2363.21
12,5698,3/2/2018,739.72
49,5698,6/26/2018,371.27
48,5698,3/16/2020,724.77
48,5698,7/26/2018,639.69
3,5698,1/2/2018,477.4
43,5698,8/3/2018,2363.8
35,5698,9/23/2018,2151.71
13,5699,4/1/2020,1265.12
17,5699,8/14/2019,1176.87
49,5699,4/11/2018,2485.15
20,5699,7/17/2020,2237.77
32,5699,7/6/2020,871.22
49,5699,7/2/2018,2362.71
19,5699,11/16/2019,1046.42
50,5699,8/18/2020,1039.79
50,5699,8/21/2020,2046.09
17,5699,1/18/2018,169.49
30,5699,2/13/2020,124.11
4,5699,8/25/2019,1764.25
44,5699,3/8/2020,300.93
16,5699,12/13/2019,1210.66
20,5699,5/18/2019,2381.56
24,5699,3/4/2020,719.38
3,5699,1/19/2020,2307.96
31,5699,1/19/2018,1180.12
46,5699,3/14/2018,657.8
17,5700,9/10/2020,2034.7
9,5700,12/8/2019,1791.68
35,5700,8/13/2020,2266.95
37,5700,11/7/2020,1099.13
4,5700,6/17/2020,1413.55
18,5700,8/1/2019,2493.17
48,5700,7/2/2018,547.53
9,5700,6/16/2020,1937.03
26,5700,1/14/2021,1219.06
23,5700,6/10/2020,87.12
34,5700,6/10/2018,2001.2
4,5700,9/16/2018,1600.11
21,5700,4/26/2018,2114.92
49,5700,7/13/2019,112.23
3,5700,1/3/2018,495.42
50,5700,3/2/2019,1498.97
23,5700,2/24/2020,805.04
24,5700,12/9/2018,579.51
45,5700,1/19/2020,2215.65
7,5701,8/31/2020,2487.48
36,5701,12/24/2020,2315.85
14,5701,12/18/2020,746.13
2,5701,1/7/2020,1875.02
31,5701,1/18/2019,620.21
4,5701,5/12/2018,1960.12
2,5701,3/28/2019,1135.71
27,5701,5/14/2019,2078.41
36,5702,2/24/2020,1957.71
42,5702,1/25/2020,254.2
16,5702,8/18/2018,786.99
7,5702,11/5/2018,958.35
50,5702,11/29/2019,1518.37
23,5702,12/24/2019,806.17
26,5702,4/12/2020,1994.24
33,5702,5/28/2019,148.63
38,5702,5/10/2018,1480.83
17,5703,9/21/2019,550.03
6,5703,7/30/2019,381.14
33,5703,7/25/2019,2331.59
18,5703,5/11/2019,1902.17
47,5703,10/13/2019,2253.01
8,5703,3/26/2018,1170.06
28,5703,4/5/2020,1412.78
7,5703,10/4/2020,2306.53
19,5703,8/8/2019,1757.21
33,5703,9/14/2018,898.96
7,5703,3/22/2019,676.07
27,5703,4/27/2018,1506.04
50,5703,11/12/2020,327.12
25,5703,12/28/2020,2420.19
12,5703,10/2/2019,455.52
30,5703,2/19/2018,1027.42
9,5704,10/16/2020,536.32
37,5704,6/30/2020,765.17
7,5704,6/26/2020,844.23
43,5704,11/30/2020,511.89
11,5704,9/8/2020,1808.5
12,5704,12/30/2018,2142.71
28,5704,6/9/2018,896.48
4,5704,10/15/2019,2095.93
37,5704,12/27/2020,1944.72
16,5704,8/31/2020,96.31
41,5704,10/16/2019,1812.29
1,5704,5/19/2019,664.9
29,5705,11/9/2019,1983.73
23,5705,6/3/2020,2300.86
11,5705,10/27/2020,1612.88
29,5705,11/24/2020,1840.07
17,5705,1/10/2018,1804.75
24,5705,1/19/2019,116.89
4,5705,9/27/2018,121.03
29,5705,2/8/2018,1470.84
1,5705,10/8/2018,656.72
34,5705,5/14/2018,1162.55
3,5705,4/15/2018,451.84
29,5705,12/15/2020,941.1
43,5705,3/2/2020,490.45
26,5705,3/24/2020,331.09
19,5705,11/26/2018,907.78
19,5705,8/27/2020,1215.93
13,5706,12/3/2020,1864.4
19,5706,2/7/2021,759.97
15,5706,10/8/2018,932.26
49,5706,12/13/2019,979.95
10,5706,12/14/2019,672.37
29,5706,1/20/2018,2229.87
19,5706,2/11/2018,2285.26
47,5706,8/14/2019,618.25
46,5706,7/5/2020,1570
19,5706,2/21/2019,2462.23
43,5706,7/16/2020,946.27
20,5706,8/10/2019,445.77
27,5707,9/8/2018,356.04
45,5707,7/7/2020,929.74
44,5707,8/4/2020,510.61
36,5707,1/26/2018,258.31
43,5707,5/22/2018,1855.36
49,5707,8/2/2019,1464.57
42,5707,12/20/2018,285.67
10,5707,9/12/2020,1386.11
29,5707,10/11/2019,370.19
17,5707,7/13/2018,1855.75
6,5707,4/14/2019,805.31
8,5707,3/12/2018,1541.32
42,5707,4/27/2020,209.77
38,5707,9/29/2019,1536.85
32,5707,8/19/2018,2041.59
26,5707,5/21/2019,1239.87
8,5707,1/31/2018,1473.57
10,5707,11/19/2019,2476.55
42,5707,3/17/2020,1117.07
21,5707,3/27/2018,2131.65
27,5707,5/19/2020,458.79
49,5707,2/8/2020,2428.31
15,5707,1/11/2020,626.8
8,5707,2/3/2019,2019.36
3,5707,2/28/2018,2126.32
44,5707,4/29/2019,862.4
17,5707,2/11/2020,2046.37
43,5707,2/5/2021,1328.55
18,5707,10/28/2018,857.55
38,5708,12/5/2020,1400.64
37,5708,10/13/2019,2026.88
49,5708,4/9/2018,1559.06
22,5708,7/20/2020,746.54
27,5708,3/8/2020,2070.96
36,5708,9/30/2019,2088.61
35,5708,1/7/2019,1181.04
14,5708,6/27/2019,1776.16
44,5708,11/19/2018,1594.15
37,5708,5/13/2019,849.6
45,5708,6/22/2018,1692.56
50,5708,3/13/2019,788.48
43,5708,10/16/2018,276.07
32,5708,6/26/2020,2220.97
24,5708,10/3/2018,1811.68
5,5709,4/7/2020,646.67
34,5709,9/21/2018,46.04
8,5709,5/23/2020,185.74
48,5709,12/3/2019,2351.25
2,5709,9/28/2018,2061.84
3,5709,5/18/2020,1677.58
15,5709,5/27/2020,1613.64
28,5709,3/1/2018,2348.68
47,5709,12/27/2020,952.6
16,5709,11/4/2020,1968.17
10,5709,8/8/2018,753.9
38,5709,11/27/2019,2486.71
48,5709,5/23/2019,1289.5
47,5709,3/13/2020,1278.91
9,5710,11/22/2019,1387.67
4,5710,3/23/2020,1156.25
16,5710,3/18/2018,1680.07
8,5710,11/29/2019,1510
11,5710,2/28/2019,1146.53
38,5710,8/1/2018,1285.59
14,5710,10/24/2020,752.35
48,5710,8/27/2019,1229.5
